date,open,high,pre_close,change,pct_chg,vol,close
2015/9/23,8.1966,8.2344,8.2721,-0.1962,-2.3718,371150.84,8.0759
2015/9/24,8.1212,8.1589,8.0759,0.0075,0.0929,258632.55,8.0834
2015/9/25,8.0683,8.0834,8.0834,-0.1207,-1.4932,446420.6,7.9627
2015/9/28,7.9702,7.9929,7.9627,-0.0151,-0.1896,199087.27,7.9476
2015/9/29,7.8872,7.9702,7.9476,-0.1132,-1.4243,333603.56,7.8344
2015/9/30,7.8495,7.9929,7.8344,0.083,1.0594,364659.73,7.9174
2015/10/8,8.1891,8.2193,7.9174,0.1585,2.0019,494070.85,8.0759
2015/10/9,8.1136,8.2646,8.0759,0.1509,1.8685,474612.06,8.2268
2015/10/12,8.2721,8.5891,8.2268,0.2491,3.0279,849665.15,8.4759
2015/10/13,8.4533,8.4985,8.4759,-0.0755,-0.8908,359798.19,8.4004
2015/10/14,8.3325,8.4155,8.4004,-0.1132,-1.3476,418980.65,8.2872
2015/10/15,8.2646,8.4306,8.2872,0.1434,1.7304,485900.5,8.4306
2015/10/16,8.4608,8.5287,8.4306,0.0453,0.5373,570001.45,8.4759
2015/10/19,8.5061,8.5665,8.4759,0.0226,0.2666,723371.53,8.4985
2015/10/20,8.4533,8.5891,8.4985,0.0453,0.533,715163.28,8.5438
2015/10/21,8.5212,8.8684,8.5438,-0.0754,-0.8825,1332629.04,8.4684
2015/10/22,8.491,8.6042,8.4684,0.083,0.9801,822805.73,8.5514
2015/10/23,8.5967,8.7023,8.5514,0.1056,1.2349,937425.11,8.657
2015/10/26,8.7552,8.9137,8.657,0.0378,0.4366,1085917.54,8.6948
2015/10/27,8.6797,8.7854,8.6948,-0.0302,-0.3473,580436.37,8.6646
2015/10/28,8.6495,8.6646,8.6646,-0.1585,-1.8293,544811.17,8.5061
2015/10/29,8.5287,8.574,8.5061,0,0,316703.68,8.5061
2015/10/30,8.5287,8.6193,8.5061,0.0679,0.7983,535930.72,8.574
2015/11/2,8.5061,8.5438,8.574,-0.166,-1.9361,484435.81,8.408
2015/11/3,8.4155,8.4608,8.408,-0.0679,-0.8076,391265.18,8.3401
2015/11/4,8.3627,8.8306,8.3401,0.483,5.7913,1307244.19,8.8231
2015/11/5,8.7552,9.4873,8.8231,0.2868,3.2506,2292189.8,9.1099
2015/11/6,9.0722,9.3665,9.1099,0.2415,2.651,1463194.95,9.3514
2015/11/9,9.4344,10.0986,9.3514,0.4151,4.4389,2413887.79,9.7665
2015/11/10,9.6609,9.8647,9.7665,-0.1434,-1.4683,1125027.63,9.6231
2015/11/11,9.5854,9.6458,9.6231,-0.1509,-1.5681,1021735.07,9.4722
2015/11/12,9.5099,9.5477,9.4722,-0.1132,-1.1951,671139.62,9.359
2015/11/13,9.2231,9.4194,9.359,-0.1208,-1.2907,587555.04,9.2382
2015/11/16,9.1552,9.3514,9.2382,0.0755,0.8173,559848.71,9.3137
2015/11/17,9.3665,9.5854,9.3137,0.1207,1.2959,1046486.56,9.4344
2015/11/18,9.4043,9.5854,9.4344,-0.0603,-0.6392,793704.76,9.3741
2015/11/19,9.359,9.442,9.3741,0.0603,0.6433,471120.67,9.4344
2015/11/20,9.4344,9.5024,9.4344,0.0378,0.4007,598036.34,9.4722
2015/11/23,9.4722,9.5099,9.4722,-0.0755,-0.7971,607975.31,9.3967
2015/11/24,9.3665,9.3967,9.3967,-0.1283,-1.3654,664214.78,9.2684
2015/11/25,9.2156,9.3363,9.2684,0.0302,0.3258,513462.72,9.2986
2015/11/26,9.3288,9.3439,9.2986,-0.0679,-0.7302,552210.15,9.2307
2015/11/27,9.1929,9.208,9.2307,-0.3774,-4.0885,728025.94,8.8533
2015/11/30,8.8457,8.959,8.8533,0.0075,0.0847,658493.89,8.8608
2015/12/1,8.8306,8.9514,8.8608,0.0076,0.0858,680253.9,8.8684
2015/12/2,8.8306,9.5401,8.8684,0.5736,6.4679,1615760.86,9.442
2015/12/3,9.3514,9.6231,9.442,-0.0453,-0.4798,1425976.78,9.3967
2015/12/4,9.291,9.3439,9.3967,-0.2491,-2.6509,764532.45,9.1476
2015/12/7,9.1929,9.2458,9.1476,0.0227,0.2482,402792.65,9.1703
2015/12/8,9.1099,9.125,9.1703,-0.1434,-1.5637,503101.79,9.0269
2015/12/9,8.9967,9.1476,9.0269,0.0226,0.2504,429384.35,9.0495
2015/12/10,9.0193,9.1627,9.0495,-0.0226,-0.2497,417603.58,9.0269
2015/12/11,8.9891,8.9967,9.0269,-0.0981,-1.0868,379508.03,8.9288
2015/12/14,8.8533,9.1401,8.9288,0.1811,2.0283,587236.64,9.1099
2015/12/15,9.0797,9.125,9.1099,-0.1132,-1.2426,364487.35,8.9967
2015/12/16,9.042,9.0646,8.9967,-0.0227,-0.2523,392762.82,8.974
2015/12/17,9.0344,9.1627,8.974,0.1359,1.5144,648274.75,9.1099
2015/12/18,9.0797,9.4722,9.1099,0.1208,1.326,1022944.74,9.2307
2015/12/21,9.1627,9.6005,9.2307,0.2113,2.2891,1281142.13,9.442
2015/12/22,9.4344,9.525,9.442,-0.0604,-0.6397,698091.45,9.3816
2015/12/23,9.4118,9.6458,9.3816,0.0378,0.4029,1039018.23,9.4194
2015/12/24,9.4043,9.4797,9.4194,-0.1057,-1.1222,640229.64,9.3137
2015/12/25,9.3439,9.4118,9.3137,0.0528,0.5669,399845.05,9.3665
2015/12/28,9.3816,9.4043,9.3665,-0.3245,-3.4645,822408.63,9.042
2015/12/29,9.0495,9.1325,9.042,0.083,0.9179,619802.14,9.125
2015/12/30,9.125,9.1401,9.125,0.0075,0.0822,532667.04,9.1325
2015/12/31,9.1325,9.1552,9.1325,-0.083,-0.9088,491258.92,9.0495
2016/1/4,9.0571,9.0797,9.0495,-0.4981,-5.5042,563497.87,8.5514
2016/1/5,8.5061,8.7325,8.5514,0.0528,0.6174,663269.95,8.6042
2016/1/6,8.6193,8.725,8.6042,0.0981,1.1401,515706.44,8.7023
2016/1/7,8.6118,8.6118,8.7023,-0.4453,-5.117,174761.1,8.257
2016/1/8,8.4608,8.5212,8.257,0.1359,1.6459,747527.58,8.3929
2016/1/11,8.3023,8.3627,8.3929,-0.2717,-3.2373,732013.99,8.1212
2016/1/12,8.174,8.2344,8.1212,0.0377,0.4642,561642.3,8.1589
2016/1/13,8.2193,8.257,8.1589,-0.0755,-0.9254,391709.48,8.0834
2016/1/14,7.9929,8.1514,8.0834,0.0453,0.5604,666314.54,8.1287
2016/1/15,8.0457,8.1514,8.1287,-0.234,-2.8787,448202.14,7.8947
2016/1/18,7.8042,7.9702,7.8947,-0.0377,-0.4775,421040.88,7.857
2016/1/19,7.8872,8.1363,7.857,0.2264,2.8815,501109.08,8.0834
2016/1/20,8.0759,8.1514,8.0834,-0.1283,-1.5872,603752.5,7.9551
2016/1/21,7.9098,8.1136,7.9551,-0.166,-2.0867,606145.11,7.7891
2016/1/22,7.8495,7.8872,7.7891,0.0604,0.7754,466752.14,7.8495
2016/1/25,7.8495,7.8796,7.8495,-0.0227,-0.2892,376431.72,7.8268
2016/1/26,7.7891,7.7891,7.8268,-0.3774,-4.8219,647901.14,7.4494
2016/1/27,7.4947,7.5325,7.4494,0.0076,0.102,569037.05,7.457
2016/1/28,7.4117,7.4645,7.457,-0.1434,-1.923,302540.78,7.3136
2016/1/29,7.3513,7.6079,7.3136,0.234,3.1995,544435.76,7.5476
2016/2/1,7.5325,7.5551,7.5476,-0.151,-2.0006,417732.14,7.3966
2016/2/2,7.3966,7.5702,7.3966,0.1132,1.5304,369104.16,7.5098
2016/2/3,7.4343,7.4645,7.5098,-0.0755,-1.0054,274572.17,7.4343
2016/2/4,7.4645,7.5476,7.4343,0.0755,1.0156,373099.47,7.5098
2016/2/5,7.5174,7.5249,7.5098,-0.0226,-0.3009,270893.34,7.4872
2016/2/15,7.2909,7.4343,7.4872,-0.0981,-1.3102,278499.46,7.3891
2016/2/16,7.4268,7.5702,7.3891,0.166,2.2466,428386.38,7.5551
2016/2/17,7.5702,7.7136,7.5551,0.1057,1.3991,585167.06,7.6608
2016/2/18,7.6834,7.7136,7.6608,-0.0453,-0.5913,406178.24,7.6155
2016/2/19,7.6155,7.6532,7.6155,-0.0378,-0.4964,318898.25,7.5777
2016/2/22,7.6457,7.7815,7.5777,0.1887,2.4902,617739.45,7.7664
2016/2/23,7.7664,7.7664,7.7664,-0.1283,-1.652,425874.37,7.6381
2016/2/24,7.5928,7.6608,7.6381,0.0227,0.2972,300103.6,7.6608
2016/2/25,7.6381,7.6457,7.6608,-0.3623,-4.7293,622072.84,7.2985
2016/2/26,7.374,7.4192,7.2985,0.0906,1.2414,392154.41,7.3891
2016/2/29,7.3891,7.4042,7.3891,-0.1736,-2.3494,566896.39,7.2155
2016/3/1,7.2608,7.374,7.2155,0.1056,1.4635,377910.8,7.3211
2016/3/2,7.3589,7.6457,7.3211,0.3019,4.1237,676613.73,7.623
2016/3/3,7.6155,7.6834,7.623,0.0076,0.0997,553089.4,7.6306
2016/3/4,7.6155,7.9249,7.6306,0.2189,2.8687,1381249.07,7.8495
2016/3/7,7.8117,7.9174,7.8495,-0.0453,-0.5771,606352.97,7.8042
2016/3/8,7.8193,7.8193,7.8042,-0.0453,-0.5805,643156.46,7.7589
2016/3/9,7.6532,7.7136,7.7589,-0.083,-1.0697,325900.65,7.6759
2016/3/10,7.7287,7.8117,7.6759,-0.0151,-0.1967,474020.3,7.6608
2016/3/11,7.623,7.7136,7.6608,0.0075,0.0979,383736.72,7.6683
2016/3/14,7.7061,7.8947,7.6683,0.0755,0.9846,655158.22,7.7438
2016/3/15,7.7589,7.8193,7.7438,0.0453,0.585,417920.37,7.7891
2016/3/16,7.7513,7.8872,7.7891,0.0226,0.2901,664886.2,7.8117
2016/3/17,7.8193,7.9098,7.8117,0.0529,0.6772,610996.38,7.8646
2016/3/18,7.8646,7.9778,7.8646,0.0905,1.1507,797215.81,7.9551
2016/3/21,7.9627,8.1966,7.9551,0.1963,2.4676,920432.81,8.1514
2016/3/22,8.1287,8.257,8.1514,-0.0604,-0.741,625482.48,8.091
2016/3/23,8.0834,8.1287,8.091,-0.0151,-0.1866,430278.16,8.0759
2016/3/24,8.008,8.0231,8.0759,-0.1359,-1.6828,372406.24,7.94
2016/3/25,7.9325,8.0004,7.94,0.0529,0.6662,237070.49,7.9929
2016/3/28,8.0155,8.0381,7.9929,-0.0831,-1.0397,358621.01,7.9098
2016/3/29,7.9325,7.94,7.9098,-0.0377,-0.4766,318317.87,7.8721
2016/3/30,7.9098,8.0759,7.8721,0.2038,2.5889,539699.98,8.0759
2016/3/31,8.0834,8.1136,8.0759,-0.0453,-0.5609,418387.92,8.0306
2016/4/1,8.0155,8.0683,8.0306,0.0151,0.188,369341.88,8.0457
2016/4/5,8.0155,8.1589,8.0457,0.0302,0.3754,592308.64,8.0759
2016/4/6,8.0608,8.1136,8.0759,0.0151,0.187,435259.54,8.091
2016/4/7,8.091,8.0985,8.091,-0.0981,-1.2125,377719.59,7.9929
2016/4/8,7.9627,8.0532,7.9929,-0.0151,-0.1889,376553.86,7.9778
2016/4/11,8.0004,8.1514,7.9778,0.1132,1.4189,786386.02,8.091
2016/4/12,8.0759,8.0834,8.091,-0.0378,-0.4672,298599.54,8.0532
2016/4/13,8.0985,8.2797,8.0532,0.1057,1.3125,856760.36,8.1589
2016/4/14,8.2117,8.2268,8.1589,0.0227,0.2782,323646.3,8.1816
2016/4/15,8.1816,8.257,8.1816,0.0301,0.3679,497224.04,8.2117
2016/4/18,8.1665,8.1891,8.2117,-0.1132,-1.3785,350654.01,8.0985
2016/4/19,8.1287,8.1589,8.0985,0.0302,0.3729,218239.94,8.1287
2016/4/20,8.1287,8.1363,8.1287,-0.1887,-2.3214,606586.25,7.94
2016/4/21,7.94,8.0231,7.94,-0.0075,-0.0945,558799.2,7.9325
2016/4/22,7.8947,8.0155,7.9325,0.0302,0.3807,359677.12,7.9627
2016/4/25,7.9702,7.9702,7.9627,-0.0378,-0.4747,349257.75,7.9249
2016/4/26,7.9098,8.0004,7.9249,0.068,0.8581,291699.38,7.9929
2016/4/27,7.9853,8.008,7.9929,-0.0151,-0.1889,239553.93,7.9778
2016/4/28,7.9853,8.1212,7.9778,0.0679,0.8511,457460.41,8.0457
2016/4/29,8.0306,8.0306,8.0457,-0.0679,-0.8439,404977.67,7.9778
2016/5/3,7.9853,8.091,7.9778,0.083,1.0404,489102.1,8.0608
2016/5/4,8.0608,8.1136,8.0608,0.0302,0.3747,412435.59,8.091
2016/5/5,8.0683,8.091,8.091,0,0,239516.83,8.091
2016/5/6,8.0985,8.0985,8.091,-0.151,-1.8663,346545.14,7.94
2016/5/9,7.9249,7.9476,7.94,-0.1283,-1.6159,411171.02,7.8117
2016/5/10,7.8042,7.8268,7.8117,-0.0528,-0.6759,292599.78,7.7589
2016/5/11,7.774,7.8796,7.7589,0.0679,0.8751,327289.51,7.8268
2016/5/12,7.7815,7.8495,7.8268,0.0076,0.0971,325885.5,7.8344
2016/5/13,7.8117,7.8495,7.8344,-0.0227,-0.2897,184266.11,7.8117
2016/5/16,7.7891,7.8193,7.8117,0.0076,0.0973,215224.68,7.8193
2016/5/17,7.8193,7.8268,7.8193,-0.0453,-0.5793,250424.22,7.774
2016/5/18,7.7664,7.7891,7.774,0,0,534150.62,7.774
2016/5/19,7.7513,7.7891,7.774,-0.0378,-0.4862,170777.76,7.7362
2016/5/20,7.7287,7.7966,7.7362,0.0378,0.4886,206703.77,7.774
2016/5/23,7.7966,7.8042,7.774,-0.0151,-0.1942,323646.76,7.7589
2016/5/24,7.7513,7.7589,7.7589,-0.0528,-0.6805,259294.04,7.7061
2016/5/25,7.7362,7.7589,7.7061,0.0151,0.1959,204235.4,7.7212
2016/5/26,7.7136,7.7513,7.7212,-0.0076,-0.0984,261396.53,7.7136
2016/5/27,7.7136,7.7664,7.7136,0.0377,0.4887,222818.92,7.7513
2016/5/30,7.7362,7.7589,7.7513,0.0076,0.098,380946.87,7.7589
2016/5/31,7.7438,7.9778,7.7589,0.2038,2.6267,946467.16,7.9627
2016/6/1,7.9325,7.9627,7.9627,-0.0529,-0.6643,556750.91,7.9098
2016/6/2,7.9023,7.9098,7.9098,-0.0151,-0.1909,293036.22,7.8947
2016/6/3,7.9023,7.94,7.8947,0.0302,0.3825,423389.29,7.9249
2016/6/6,7.9325,7.9476,7.9249,0.0076,0.0959,338332.01,7.9325
2016/6/7,7.94,7.9476,7.9325,0.0075,0.0945,229282.15,7.94
2016/6/8,7.9551,7.9551,7.94,-0.0151,-0.1902,268188.24,7.9249
2016/6/13,7.8947,7.9023,7.9249,-0.1283,-1.6189,344816.83,7.7966
2016/6/14,7.8042,7.857,7.7966,0.0529,0.6785,273637.26,7.8495
2016/6/15,7.7966,7.9098,7.8495,0.0301,0.3835,378172.41,7.8796
2016/6/16,7.8796,7.9072,7.8796,0,0,386670.08,7.8796
2016/6/17,7.8796,7.9164,7.8796,0.0092,0.1168,315173,7.8888
2016/6/20,7.898,7.9072,7.8888,0.0184,0.2332,270731.58,7.9072
2016/6/21,7.9164,7.9532,7.9072,0.0092,0.1163,380749.85,7.9164
2016/6/22,7.9072,8.0267,7.9164,0.1103,1.3933,478002.01,8.0267
2016/6/23,7.9716,7.9992,8.0267,-0.0643,-0.8011,335614.22,7.9624
2016/6/24,7.944,7.9992,7.9624,-0.0828,-1.0399,427664.09,7.8796
2016/6/27,7.8796,7.944,7.8796,0.0368,0.467,325214.18,7.9164
2016/6/28,7.8888,7.944,7.9164,0.0184,0.2324,336519.28,7.9348
2016/6/29,7.9348,7.99,7.9348,0.0552,0.6957,369611.56,7.99
2016/6/30,7.99,8.0359,7.99,0.0092,0.1151,362204.87,7.9992
2016/7/1,7.99,8.0267,7.9992,0.0092,0.115,348930.19,8.0084
2016/7/4,7.99,8.1463,8.0084,0.0919,1.1475,608257.12,8.1003
2016/7/5,8.0911,8.1187,8.1003,0,0,422037.29,8.1003
2016/7/6,8.0911,8.1095,8.1003,-0.0184,-0.2272,322950.17,8.0819
2016/7/7,8.0819,8.0911,8.0819,-0.0092,-0.1138,312853.08,8.0727
2016/7/8,8.0819,8.0819,8.0727,-0.0368,-0.4559,261342.29,8.0359
2016/7/11,8.0451,8.0819,8.0359,0.0092,0.1145,365372.52,8.0451
2016/7/12,8.0451,8.1739,8.0451,0.1196,1.4866,711832.4,8.1647
2016/7/13,8.1647,8.321,8.1647,0.1011,1.2383,798288.64,8.2658
2016/7/14,8.2474,8.275,8.2658,-0.046,-0.5565,359699.39,8.2198
2016/7/15,8.229,8.275,8.2198,0.046,0.5596,352033.95,8.2658
2016/7/18,8.2658,8.3486,8.2658,0.046,0.5565,506934.92,8.3118
2016/7/19,8.3118,8.321,8.3118,-0.0644,-0.7748,362787.81,8.2474
2016/7/20,8.2382,8.2658,8.2474,-0.0092,-0.1116,310926.41,8.2382
2016/7/21,8.229,8.2842,8.2382,0.0276,0.335,340261.27,8.2658
2016/7/22,8.2658,8.2658,8.2658,-0.046,-0.5565,295549.64,8.2198
2016/7/25,8.2106,8.2566,8.2198,0.0368,0.4477,264682.86,8.2566
2016/7/26,8.2474,8.3853,8.2566,0.1195,1.4473,546556.92,8.3761
2016/7/27,8.3853,8.4313,8.3761,-0.0919,-1.0972,818678.34,8.2842
2016/7/28,8.2566,8.3761,8.2842,0.0644,0.7774,479910.38,8.3486
2016/7/29,8.3486,8.4957,8.3486,0.1103,1.3212,671425.34,8.4589
2016/8/1,8.4405,8.5876,8.4589,0.0735,0.8689,759324.41,8.5324
2016/8/2,8.4957,8.5141,8.5324,-0.0275,-0.3223,449165.16,8.5049
2016/8/3,8.4681,8.4773,8.5049,-0.0644,-0.7572,424622.18,8.4405
2016/8/4,8.4313,8.4405,8.4405,-0.1747,-2.0698,1344462.07,8.2658
2016/8/5,8.2658,8.3394,8.2658,0.046,0.5565,725948.19,8.3118
2016/8/8,8.3118,8.3761,8.3118,0.0643,0.7736,398479.3,8.3761
2016/8/9,8.3577,8.4129,8.3761,0.0368,0.4393,415676.31,8.4129
2016/8/10,8.4129,8.4405,8.4129,-0.0092,-0.1094,436655.45,8.4037
2016/8/11,8.4037,8.5968,8.4037,0.0736,0.8758,935576.01,8.4773
2016/8/12,8.4589,8.7623,8.4773,0.2574,3.0363,1370021.55,8.7347
2016/8/15,8.7807,9.0106,8.7347,0.1655,1.8947,1897552.26,8.9002
2016/8/16,8.9002,8.9002,8.9002,-0.1471,-1.6528,1099558.62,8.7531
2016/8/17,8.7531,8.8267,8.7531,0.0276,0.3153,560725.36,8.7807
2016/8/18,8.7899,8.8175,8.7807,-0.046,-0.5239,691504.31,8.7347
2016/8/19,8.7255,8.7531,8.7347,0.0092,0.1053,505334.53,8.7439
2016/8/22,8.7347,8.7439,8.7439,-0.1011,-1.1562,979432.73,8.6428
2016/8/23,8.6244,8.6887,8.6428,0,0,890656.73,8.6428
2016/8/24,8.652,8.6704,8.6428,0.0276,0.3193,732281.27,8.6704
2016/8/25,8.6612,8.6887,8.6704,0.0092,0.1061,617389.6,8.6796
2016/8/26,8.6887,8.7071,8.6796,0.0091,0.1048,502233.85,8.6887
2016/8/29,8.652,8.6887,8.6887,-0.0275,-0.3165,565231.88,8.6612
2016/8/30,8.6612,8.7071,8.6612,0.0459,0.5299,595081.23,8.7071
2016/8/31,8.6979,8.7347,8.7071,0.0184,0.2113,489746.76,8.7255
2016/9/1,8.7255,8.7531,8.7255,-0.0368,-0.4218,480131.21,8.6887
2016/9/2,8.6704,8.6979,8.6887,0,0,368796.33,8.6887
2016/9/5,8.6979,8.6979,8.6887,-0.0275,-0.3165,469936.56,8.6612
2016/9/6,8.6612,8.6704,8.6612,-0.0092,-0.1062,574738.33,8.652
2016/9/7,8.652,8.6612,8.652,-0.0092,-0.1063,459373.29,8.6428
2016/9/8,8.6336,8.6612,8.6428,0,0,295218.45,8.6428
2016/9/9,8.6428,8.6704,8.6428,-0.0184,-0.2129,327431.43,8.6244
2016/9/12,8.5416,8.5692,8.6244,-0.2023,-2.3457,756581.73,8.4221
2016/9/13,8.4405,8.4681,8.4221,0.0276,0.3277,460931.42,8.4497
2016/9/14,8.4313,8.4405,8.4497,-0.1195,-1.4143,421481.25,8.3302
2016/9/19,8.321,8.4037,8.3302,0.0551,0.6614,354348.7,8.3853
2016/9/20,8.3853,8.3853,8.3853,-0.0367,-0.4377,436678.97,8.3486
2016/9/21,8.3486,8.3669,8.3486,0,0,405665.33,8.3486
2016/9/22,8.3669,8.4405,8.3486,0.0735,0.8804,494613.23,8.4221
2016/9/23,8.4221,8.4497,8.4221,-0.0092,-0.1092,288798.77,8.4129
2016/9/26,8.3945,8.3945,8.4129,-0.1011,-1.2017,439481.86,8.3118
2016/9/27,8.3118,8.3394,8.3118,0.0184,0.2214,401323.67,8.3302
2016/9/28,8.3302,8.3302,8.3302,-0.0092,-0.1104,271366,8.321
2016/9/29,8.321,8.3486,8.321,0.0092,0.1106,303664.29,8.3302
2016/9/30,8.3302,8.3669,8.3302,0.0092,0.1104,308084.86,8.3394
2016/10/10,8.3669,8.4313,8.3394,0.0459,0.5504,611381.59,8.3853
2016/10/11,8.3945,8.4129,8.3853,0.0276,0.3291,363370.78,8.4129
2016/10/12,8.4037,8.4221,8.4129,-0.0184,-0.2187,270316.2,8.3945
2016/10/13,8.3486,8.3761,8.3945,-0.0551,-0.6564,632367.96,8.3394
2016/10/14,8.3302,8.3577,8.3394,0.0183,0.2194,335411.76,8.3577
2016/10/17,8.3486,8.3577,8.3577,-0.0367,-0.4391,359223.16,8.321
2016/10/18,8.3026,8.3577,8.321,0.0367,0.4411,593737.09,8.3577
2016/10/19,8.3577,8.3761,8.3577,-0.0091,-0.1089,482636.16,8.3486
2016/10/20,8.3486,8.3577,8.3486,-0.0092,-0.1102,342844.57,8.3394
2016/10/21,8.3486,8.3945,8.3394,0.0551,0.6607,683896.77,8.3945
2016/10/24,8.3945,8.5508,8.3945,0.1012,1.2056,915677.04,8.4957
2016/10/25,8.5049,8.5141,8.4957,-0.0276,-0.3249,500752.92,8.4681
2016/10/26,8.4773,8.4773,8.4681,-0.0552,-0.6519,440452.13,8.4129
2016/10/27,8.4221,8.4313,8.4129,0.0092,0.1094,324140.55,8.4221
2016/10/28,8.4221,8.4865,8.4221,0.0092,0.1092,541997.74,8.4313
2016/10/31,8.4129,8.4221,8.4313,-0.0184,-0.2182,493596.83,8.4129
2016/11/1,8.4037,8.4221,8.4129,-0.0092,-0.1094,525415.66,8.4037
2016/11/2,8.4037,8.4037,8.4037,-0.0643,-0.7651,633586,8.3394
2016/11/3,8.3302,8.4037,8.3394,0.0551,0.6607,616871.13,8.3945
2016/11/4,8.3761,8.4313,8.3945,-0.0184,-0.2192,508117.57,8.3761
2016/11/7,8.3669,8.3853,8.3761,0.0092,0.1098,497240.12,8.3853
2016/11/8,8.3853,8.4129,8.3853,0.0276,0.3291,806694.98,8.4129
2016/11/9,8.4037,8.4037,8.4129,-0.0735,-0.8737,722616.71,8.3394
2016/11/10,8.3669,8.4221,8.3394,0.0643,0.771,631998.74,8.4037
2016/11/11,8.4037,8.4405,8.4037,0.0368,0.4379,812269.69,8.4405
2016/11/14,8.4221,8.5049,8.4405,0.0368,0.436,975078.75,8.4773
2016/11/15,8.4589,8.4957,8.4773,0.0092,0.1085,554342.98,8.4865
2016/11/16,8.4865,8.4957,8.4865,0,0,415842.4,8.4865
2016/11/17,8.4773,8.4773,8.4865,-0.0184,-0.2168,505324.02,8.4681
2016/11/18,8.4681,8.4681,8.4681,-0.0276,-0.3259,517597.34,8.4405
2016/11/21,8.4405,8.5324,8.4405,0.0552,0.654,850243.26,8.4957
2016/11/22,8.4957,8.606,8.4957,0.1103,1.2983,1180256.94,8.606
2016/11/23,8.5876,8.7899,8.606,0.0827,0.961,1752869.43,8.6887
2016/11/24,8.6796,8.7531,8.6887,0.0184,0.2118,779748.84,8.7071
2016/11/25,8.7163,8.8451,8.7071,0.138,1.5849,1013674.99,8.8451
2016/11/28,8.9094,8.9922,8.8451,0.0091,0.1029,1279689.24,8.8542
2016/11/29,8.8175,8.9186,8.8542,-0.0091,-0.1028,887779.23,8.8451
2016/11/30,8.8726,8.937,8.8451,-0.0644,-0.7281,1025963.05,8.7807
2016/12/1,8.7991,8.8542,8.7807,0.046,0.5239,646004.37,8.8267
2016/12/2,8.8267,8.8267,8.8267,-0.046,-0.5211,829686.5,8.7807
2016/12/5,8.7347,8.7715,8.7807,-0.0828,-0.943,764365.7,8.6979
2016/12/6,8.7163,8.7531,8.6979,0.0276,0.3173,602902.76,8.7255
2016/12/7,8.7163,8.7255,8.7255,-0.0092,-0.1054,493404.76,8.7163
2016/12/8,8.7347,8.7807,8.7163,0.0368,0.4222,671452.16,8.7531
2016/12/9,8.7347,8.9646,8.7531,0.1195,1.3652,1514199.15,8.8726
2016/12/12,8.8726,8.983,8.8726,-0.1379,-1.5542,1256874,8.7347
2016/12/13,8.7163,8.7347,8.7347,-0.0735,-0.8415,645771.57,8.6612
2016/12/14,8.6612,8.7439,8.6612,-0.0184,-0.2124,597705.74,8.6428
2016/12/15,8.6152,8.652,8.6428,-0.1379,-1.5955,827612.87,8.5049
2016/12/16,8.4957,8.5416,8.5049,0,0,396813.97,8.5049
2016/12/19,8.4773,8.4865,8.5049,-0.046,-0.5409,494010.64,8.4589
2016/12/20,8.4589,8.4589,8.4589,-0.0828,-0.9789,636638.37,8.3761
2016/12/21,8.3853,8.4221,8.3761,0.046,0.5492,369920.65,8.4221
2016/12/22,8.4129,8.4221,8.4221,-0.0184,-0.2185,341341.24,8.4037
2016/12/23,8.4037,8.4037,8.4037,-0.0551,-0.6557,382912.16,8.3486
2016/12/26,8.3302,8.3945,8.3486,0.0367,0.4396,302058.96,8.3853
2016/12/27,8.3853,8.3945,8.3853,-0.0367,-0.4377,268841.24,8.3486
2016/12/28,8.3486,8.3761,8.3486,-0.0184,-0.2204,336055.09,8.3302
2016/12/29,8.3394,8.3577,8.3302,0.0184,0.2209,338758.53,8.3486
2016/12/30,8.3486,8.3669,8.3486,0.0183,0.2192,302607.36,8.3669
2017/1/3,8.3761,8.4405,8.3669,0.0552,0.6597,459840.49,8.4221
2017/1/4,8.4129,8.4405,8.4221,0,0,449329.53,8.4221
2017/1/5,8.4313,8.4405,8.4221,0.0092,0.1092,344372.91,8.4313
2017/1/6,8.4313,8.4313,8.4313,-0.0368,-0.4365,358154.2,8.3945
2017/1/9,8.3945,8.4313,8.3945,0.0184,0.2192,361081.57,8.4129
2017/1/10,8.4129,8.4221,8.4129,0,0,241053.95,8.4129
2017/1/11,8.4037,8.4313,8.4129,-0.0092,-0.1094,303430.89,8.4037
2017/1/12,8.3945,8.4313,8.4037,0.0092,0.1095,428006.77,8.4129
2017/1/13,8.4037,8.4497,8.4129,0.0092,0.1094,434301.37,8.4221
2017/1/16,8.4129,8.4221,8.4221,-0.0184,-0.2185,683165.86,8.4037
2017/1/17,8.3853,8.4221,8.4037,0.0092,0.1095,545552.37,8.4129
2017/1/18,8.4037,8.4497,8.4129,0.0184,0.2187,574269.39,8.4313
2017/1/19,8.4129,8.4957,8.4313,0.0092,0.1091,437712.86,8.4405
2017/1/20,8.4313,8.4865,8.4405,0.0368,0.436,393328.57,8.4773
2017/1/23,8.4773,8.5141,8.4773,0,0,420299.31,8.4773
2017/1/24,8.4865,8.5324,8.4773,0.0459,0.5414,470244.08,8.5232
2017/1/25,8.5232,8.5324,8.5232,-0.0091,-0.1068,304401.96,8.5141
2017/1/26,8.5232,8.5876,8.5141,0.0643,0.7552,420712.58,8.5784
2017/2/3,8.5876,8.606,8.5784,-0.0643,-0.7496,315472.24,8.5141
2017/2/6,8.5141,8.5692,8.5141,0.0459,0.5391,516786.11,8.56
